,carcatvalue_2,carcatvalue_3,card2_2,card2_3,card2_4,card2_5,card_2,card_3,card_4,card_5,cardtenurecat_3,cardtenurecat_5,carown_0,carown_1,commute_4,inccat_2,inccat_3,inccat_4,inccat_5,reason_2,retire_1,spousedcat_1,spousedcat_4,total_spend_bx,actual_total_spend,pred_total_spend,Deciles
1137,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9.708656584768118,438.4399999999996,324.4750570088665,2
841,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.404697244840877,583.09,286.154742110198,1
4841,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.484433170278013,398.95,468.7874550310347,6
1322,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.882150189302687,471.2499999999996,379.1641967332226,4
1093,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,8.83932403839128,301.85000000000036,230.21889753863812,0
4783,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,13.086685606966991,1586.7200000000028,800.081023714578,9
2422,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,10.870270630801624,701.1700000000001,577.5975090237804,8
4176,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.080072892656132,335.40000000000003,294.2433950090737,1
4881,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,8.539319850031823,264.1000000000001,513.1159229349541,7
1117,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10.68621133438131,652.25,630.4188201010743,8
2800,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,11.325230879188144,835.78,560.2513044891245,7
421,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,10.398409355040874,581.6200000000002,347.53608046733433,3
1284,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,8.55761371790664,266.28,389.03501350335983,4
1095,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,11.25374575290901,813.2699999999999,343.70112239236295,3
3530,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7.389589705015745,154.35,338.6737564599175,3
3322,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,9.669765433224162,431.36,348.181656931876,3
2198,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,10.405594405972813,583.3000000000001,511.61868190696396,7
3028,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,10.10821051328034,517.1400000000007,291.3508830943716,1
574,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,10.35626901546017,571.8500000000001,649.3904392234409,8
1409,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,10.183732610841373,533.2999999999996,509.76923975846773,7
3440,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.647980600002757,174.79000000000002,247.80870703495265,0
1361,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,10.199739027273466,536.78,337.76723156538884,3
2890,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,12.283230563395609,1193.09,962.4342120783837,9
1447,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8.50421925481758,259.9600000000003,200.34475932841946,0
2987,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,6.791361954290007,114.71999999999997,443.4387153026624,5
1236,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,10.369879397966287,574.9899999999993,517.2696788404123,7
2589,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,10.197949635225603,536.3900000000004,443.8301398407382,5
1171,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,9.099763716991394,338.28,269.4234400911323,1
3956,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,11.566529912680263,915.75,538.7735955796783,7
2497,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,8.71641195042108,285.86000000000024,542.8885788230472,7
4294,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.956774947664605,202.2199999999999,487.9225974401851,6
335,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9.16942867283505,348.6400000000001,248.8239316445919,0
2067,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,8.186058354007468,224.89999999999972,213.75280695799248,0
3992,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,11.257021415530156,814.2900000000002,251.6766307379864,0
2312,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,6.489078432687063,98.25999999999999,288.043115157012,1
1097,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8.859227201379952,304.50999999999993,418.6924480033427,5
1222,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10.659971567981824,645.5199999999999,743.2122141569049,9
2314,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,8.50199892666079,259.6999999999997,313.30419202814124,2
515,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.250981183963743,812.4100000000001,322.6551860689978,2
2348,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7.374734830345207,153.24,380.82199395658944,4
1430,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11.646869531866981,943.7899999999996,810.3861854579264,9
2680,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,9.868373642387755,468.57000000000016,324.55971242526357,2
1362,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8.602217870036622,271.6599999999997,256.3736486351638,0
4501,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.011742290925468,128.16000000000017,428.36549468573077,5
392,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,11.221541058150208,803.3000000000003,747.9231689159194,9
3859,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,12.445373789790244,1264.9499999999996,768.9141247142878,9
3740,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,7.269492616111155,145.5700000000001,325.62250125106726,3
3350,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10.136390028832672,523.1200000000001,286.01599776270353,1
4526,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.047566041889891,77.86999999999999,264.08023993874684,1
2804,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.064035476764327,131.54,249.1697977930974,0
4035,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,11.63249588772519,938.7200000000003,543.3887008038997,7
3083,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,8.141209596217783,220.3000000000001,698.2196344514927,8
1245,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,10.675945942345365,649.61,470.62854823369076,6
1258,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,7.104536322760242,134.2100000000001,298.7671321530773,1
2070,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,10.178700704509843,532.2100000000005,368.4248396065514,4
4751,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,8.950376520578054,316.94999999999993,277.31170100777445,1
2384,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10.802782308325666,682.8799999999995,413.20860900374953,5
2399,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.854581213023264,465.9,487.3287995866262,6
1320,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.316043685114447,238.70000000000002,459.47163607208137,6
488,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8.877057536737306,306.9100000000001,200.34475932841946,0
1765,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,11.453016903954762,877.3499999999996,943.8392803602418,9
4700,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,10.612836157596602,633.5799999999999,599.7418159429972,8
139,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,10.010617471483505,496.8799999999998,400.82257506050183,4
2477,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,12.480659530773405,1281.0699999999995,824.8686567980986,9
198,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.24433503730958,230.99999999999994,274.40240730189396,1
2667,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.358455074029706,91.8,274.0567547908975,1
1555,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,11.21721909453737,801.9700000000006,705.5008702541242,9
4157,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,9.952994631448721,485.23999999999984,424.46085694207164,5
1906,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,10.068632256090837,508.83999999999986,704.3498185281328,9
1302,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,10.475152049139004,599.78,616.8405662949369,8
3041,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,9.283940571822061,366.2600000000001,554.0406306081946,7
2343,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,8.571790753398105,267.97999999999973,417.80780958087314,5
3609,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,9.552719992042938,410.64000000000004,360.6001894926153,3
563,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.682789516541616,433.7199999999995,490.64208939440647,6
2966,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,13.387153617231618,1760.1024000000039,698.2196344514927,8
2849,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,9.440795713966855,391.62999999999994,273.8321711993879,1
4908,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,9.76321596473527,448.5399999999999,557.1153973067729,7
1266,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,10.733803735528978,664.6099999999999,810.7874084402891,9
3441,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,12.760489899222557,1415.2599999999998,832.1852067684732,9
3483,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.277569319878328,365.26,305.80724491601865,2
3627,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,8.132341138424362,219.39999999999992,366.21064607681234,4
3828,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,12.648378197533962,1360.120000000001,614.7031274196688,8
310,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,8.305092112106667,237.5099999999999,272.1525919116601,1
2398,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,9.090073070630085,336.8599999999998,359.3563318681626,3
2256,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.499947702167521,259.4600000000001,286.154742110198,1
2626,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.859031094367028,466.76000000000005,561.7689793168046,7
1281,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,6.61254125599171,104.72000000000001,248.8239316445919,0
1274,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,11.341166254932107,840.8700000000001,445.01964050849335,5
676,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,10.25628484401262,549.2299999999993,703.0553918634242,9
3993,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10.893421442283731,707.5400000000002,328.90390136473536,3
191,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.275936740579133,146.03000000000014,329.93562152691896,3
2293,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,11.216113246242914,801.6299999999993,595.0368057205274,8
2175,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,11.663203723208047,949.5799999999997,456.11322991941944,6
1893,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7.4126925826847465,156.0899999999998,421.52008631225857,5
920,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,10.566268046500461,621.9700000000001,448.86330294758557,6
3332,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.605668044308388,272.07999999999964,511.63632049343653,7
4523,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13.387153617231618,1760.1024000000039,819.4236039771104,9
2240,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.123342399622523,218.49000000000026,236.70707661188248,0
1974,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,9.758825860508932,447.72000000000037,556.8596662617954,7
4119,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.038417860029321,210.06000000000023,539.9288267985421,7
3285,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,9.693943956250783,435.7499999999999,335.25876241543585,3
970,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,10.170325434779699,530.4,473.94090001993953,6
267,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7.40342497692731,155.39000000000007,325.21161124191445,3
3926,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11.764035097836977,985.9999999999999,569.6357913210658,7
4179,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,8.380966904966053,245.86000000000018,488.4130209415859,6
3661,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5.515124569561247,58.19760000000002,274.0567547908975,1
2005,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,10.201939827674545,537.2599999999998,572.7344517791762,8
1155,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10.516524042018254,609.7700000000002,338.5998376892332,3
4631,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,11.636159383133235,940.0099999999993,595.136258202855,8
4542,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,8.798300047525103,296.43000000000023,521.0356898367816,7
92,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,9.980417329448674,490.7500000000001,376.5361146032774,4
2431,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,8.12136035214483,218.29000000000002,460.8741400013645,6
4257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8.655753500301662,278.24,410.8733659826472,5
2080,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,8.516227237609492,261.36999999999995,248.8239316445919,0
2949,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.842326569627955,302.24999999999966,277.5186094220038,1
78,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,6.680886394156393,108.45000000000002,217.34110100014516,0
3415,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,9.421499404609243,388.4299999999999,430.8602173675364,5
1444,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,9.5104515416496,403.3700000000002,262.95352754501727,1
4472,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,10.25561013383363,549.0799999999999,338.4149703549971,3
1806,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,11.159970400313876,784.5300000000001,491.3904965981718,6
1363,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9.5574472297793,411.4599999999999,591.1931248328713,8
4956,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,10.375581957946988,576.3100000000003,483.61000506682285,6
1209,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10.099198714788931,515.2400000000004,520.5244207718594,7
263,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8.812753757143264,298.33000000000004,560.2513044891245,7
1951,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10.871109660611024,701.4000000000004,418.6597103452596,5
1936,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.787498846481171,186.76000000000008,314.8123014490539,2
2541,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.741083314543992,289.0099999999999,268.8155349693787,1
3105,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.118499789435809,341.04,338.5998376892332,3
767,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,9.963228281381634,487.2900000000002,346.04478645959085,3
1560,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,8.529532707055989,262.94000000000005,423.32858884211714,5
1270,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,9.163514083009142,347.74999999999994,454.7986570993866,6
2223,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,9.059406990167215,332.4000000000001,295.0512751330479,1
2906,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,9.8155254527007,458.40999999999957,670.0532809188404,8
4856,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,8.757635632824654,291.13999999999976,428.91972033950566,5
818,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,10.155970576483714,527.3099999999988,471.8299138796447,6
4858,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,11.308991266125782,830.6199999999998,698.2196344514927,8
3121,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,10.522644798537936,611.2599999999993,428.36549468573077,5
886,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.868785858824745,468.64999999999975,547.5338450491786,7
2266,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.225208998932077,357.1299999999999,315.374300030563,2
4843,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.330302090429706,565.9000000000004,412.2808058568929,5
2010,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.171622655873968,530.6800000000003,274.0567547908975,1
2300,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,10.606821057725355,632.07,245.454316734052,0
3623,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,13.186999844362843,1642.9,1202.4619426972272,9
223,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,8.780312900503496,294.0799999999999,313.0814765132507,2
2281,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,8.639029751003601,276.16999999999985,429.23971038456943,5
883,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,12.584428814073215,1329.5,601.2352684030781,8
108,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,11.391124727729737,856.9999999999994,794.4792382514787,9
3270,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8.389012669058946,246.75999999999968,294.2433950090737,1
544,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,8.718771610638989,286.16000000000025,683.5845301233063,8
1032,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,13.387153617231618,1760.1024000000039,459.47163607208137,6
3569,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,10.407644021422268,583.7800000000001,659.8304469666213,8
2213,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,12.319699492569208,1208.94,472.1387349977866,6
2045,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.7160111252745,439.78999999999996,561.7689793168046,7
1573,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,8.689837787701762,282.49999999999983,263.89411352376595,1
3881,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,8.365970463152875,244.19000000000008,291.0800428531544,1
741,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,12.468269965920804,1275.3900000000003,565.8299995500095,7
2102,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,9.183333346683934,350.7400000000003,329.5401524225968,3
4588,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,10.44129814131018,591.7100000000002,584.8632501901823,8
2960,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,8.998063755792359,323.62999999999994,320.883061568613,2
1869,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,10.745050591603462,667.5599999999997,488.75668545752313,6
1740,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,10.46009844825722,596.18,582.1608611859498,8
3819,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,12.035154777998796,1089.9200000000003,582.5333009928484,8
713,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,8.434399260737276,251.89000000000019,335.5230821646776,3
1396,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,13.387153617231618,1760.1024000000039,421.52008631225857,5
4232,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,10.23660855691756,544.8700000000002,810.3861854579264,9
746,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,8.97981771235928,321.05999999999966,335.3373371885089,3
1738,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,9.677112761605938,432.68999999999954,427.0828205798997,5
2637,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,7.983832268753798,204.78999999999974,324.55971242526357,2
1002,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,11.535667970399825,905.1700000000011,547.2902551254862,7
2508,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,8.213452356393146,227.74999999999994,329.93562152691896,3
4917,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,10.836366931751293,691.9300000000003,549.3963995124246,7
2153,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,9.210733944357912,354.9099999999996,215.57316832423896,0
3341,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,10.966697634727112,728.0300000000002,453.5902164087159,6
2807,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.403372358099842,582.7799999999999,311.7757570639726,2
90,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,7.785004626732661,186.53999999999982,350.7346823074036,3
3725,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9.949291434437106,484.50000000000006,473.36171021090087,6
4879,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7.021578114665957,128.79,487.89473798378435,6
1429,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.789985318340698,114.64,240.1760916445553,0
3412,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,9.579649150123226,415.3300000000002,309.43777529859943,2
2039,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,9.527157110092858,406.2300000000005,560.4937997569501,7
4513,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8.525641354008586,262.48,283.49130624630754,1
1986,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.54740662620635,409.7199999999997,348.0455592350682,3
3053,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9.672474598591815,431.8500000000001,565.6702061193644,7
3382,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,10.94264883056711,721.2500000000001,589.4570266812042,8
3544,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10.139670567908851,523.8199999999997,276.59186087147305,1
3197,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,9.979228381948921,490.5099999999996,338.5998376892332,3
